RunID_vial,_out_crystalscore,_rxn_M_acid,_rxn_M_inorganic,_rxn_M_organic,_rxn_mixingtime1S,_rxn_mixingtime2S,_rxn_reactiontimeS,_rxn_stirrateRPM,_rxn_temperatureC,_feat_AtomCount_C,_feat_AtomCount_N,_feat_AvgPol,_feat_MolPol,_feat_Refractivity,_feat_bpKa1,_feat_AliphaticRingCount,_feat_AromaticRingCount,_feat_Aliphatic AtomCount,_feat_AromaticAtomCount,_feat_BondCount,_feat_CarboaliphaticRingCount,_feat_CarboaromaticRingCount,_feat_CarboRingCount,_feat_ChainAtomCount,_feat_ChiralCenterCount,_feat_RingAtomCount,_feat_SmallestRingSize,_feat_LargestRingSize,_feat_fsp3,_feat_HeteroaliphaticRingCount,_feat_HeteroaromaticRing Count,_feat_RotatableBondCount,_feat_BalabanIndex,_feat_CyclomaticNumber,_feat_HyperWienerIndex,_feat_WienerIndex,_feat_WienerPolarity,_feat_MinimalProjectionArea,_feat_MaximalProjectionArea,_feat_MinimalProjectionRadius,_feat_MaximalProjectionRadius,_feat_LengthPerpendicularToTheMinArea,_feat_LengthPerpendicularToTheMaxArea,_feat_VanderWaalsVolume,_feat_VanderWaalsSurfaceArea,_feat_ASA,_feat_ASA+,_feat_ASA-,_feat_ASA_H,_feat_ASA_P,_feat_PolarSurfaceArea,_feat_acceptorcount,_feat_Accsitecount,_feat_donorcount,_feat_donsitecount,_feat_sol_ph0,_feat_sol_ph1,_feat_sol_ph2,_feat_sol_ph3,_feat_sol_ph4,_feat_sol_ph5,_feat_sol_ph6,_feat_sol_ph7,_feat_sol_ph8,_feat_sol_ph9,_feat_sol_ph10,_feat_sol_ph11,_feat_sol_ph12,_feat_sol_ph13,_feat_sol_ph14,_feat_fr_NH2,_feat_fr_NH1,_feat_fr_NH0,_feat_fr_quatN,_feat_fr_ArN,_feat_fr_Ar_NH,_feat_fr_Imine,_feat_fr_amidine,_feat_fr_dihydropyridine,_feat_fr_guanido,_feat_fr_piperdine,_feat_fr_piperzine,_feat_fr_pyridine
2018-08-28T17_28_06.885285+00_00_LBL_G5,3,7.68026781,1.042698091,0.638836874,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_B5,1,4.118935359,0.608477816,0.960318812,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_D5,1,4.118935359,0.449966789,2.413421974,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_F5,2,1.500252092,1.210819722,1.019095693,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_H5,2,5.862355784,0.70725451,0.405409722,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_A6,1,5.862355784,0.122590782,0.342347204,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_C6,2,5.85323859,0.087092398,0.094631627,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_E6,1,3.889732101,0.733517067,2.102227913,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_G6,4,7.518455324,0.884696358,0.787750493,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_B6,1,3.889732101,0.415831858,2.623907318,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_D6,1,3.896381216,0.574363201,0.866988345,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_F6,2,2.754943208,1.274832593,0.74642594,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_H6,2,6.725010619,0.781611238,0.530257321,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_A7,1,4.921022333,0.244037363,1.128101611,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_C7,1,4.921022333,0.167621623,0.68036069,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_E7,1,1.500252092,0.899547671,1.976845714,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_G7,4,5.862355784,1.0349491,0.773895887,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_B7,1,3.883105641,0.49505406,1.020805208,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_D7,1,3.883105641,0.335192853,1.406248637,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_F7,1,2.143742572,1.048894842,1.710992902,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_H7,2,6.30288836,0.58372216,0.609033377,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_A8,1,4.417408936,0.015135247,0.089563098,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_C8,1,4.417408936,0.012612705,0.070081449,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_E8,1,2.143742572,0.701118038,0.75312196,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_G8,1,6.30288836,0.867508032,1.209432721,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_B8,1,4.417408936,0.3254078,1.246991063,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_D8,1,4.417408936,0.481805348,2.345546153,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_F8,4,2.143742572,1.218609922,1.213315616,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_H8,2,6.312511091,0.725567543,1.014343126,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_A9,1,6.30288836,0.154582548,0.677301822,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_C9,1,6.30288836,0.226105817,1.412967388,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_E9,1,3.336224931,0.912877631,1.336391866,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_G9,3,7.12985302,1.037782254,0.679730477,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_B9,2,3.336224931,0.584770888,0.388516055,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_D9,1,3.336224931,0.423363539,1.86508819,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_F9,1,1.117045938,1.180085313,1.188010071,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_H9,1,5.610737417,0.67666268,1.815429518,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_A10,1,5.601887673,0.085941463,0.474078413,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_C10,1,5.601887673,0.121750406,0.526500313,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_E10,2,4.636092547,0.746772064,0.590579628,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_G10,1,8.047313215,0.891672602,0.857768092,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_B10,1,4.636092547,0.437073951,1.075753128,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_D10,1,4.636092547,0.591923008,1.000013182,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_F10,2,2.409495783,1.331901694,0.826269545,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_H10,2,6.476201336,0.824106183,0.511794341,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_A11,1,4.636092547,0.282224894,0.83583696,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28T17_28_06.885285+00_00_LBL_C11,2,4.636092547,0.204800366,0.346110283,900,1200,12600,750,105,1,3,5.94,5.89,26.66,12.55,0,0,4,0,9,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,12,9,0,15.91,25.66,3.01,3.14,6.29,3.59,57.06,95.68,185.35,120.89,64.46,69.53,115.82,77.63,2,2,3,6,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,263.85,95.8,11.96,3.57,2.73,3,0,0,0,0,0,0,0,0,1,0,0,0
